0.0068623424,9.688735e-05,0.0026227832,7.227063e-05,0.0011824667,0.0001949966
0.15852374,0.0013351142,0.06270838,0.00056156516,0.048484713,0.0045641065
0.0043053627,0.00016990304,0.0023706257,8.815527e-05,0.0012784004,0.00017651916
0.10399759,0.00079134107,0.010225385,0.00083214045,0.012148827,0.0066426396
0.10397729,0.0010546446,0.011219829,0.00092858076,0.009528607,0.019420892
0.2061739,0.001223743,0.10733095,0.0005158782,0.033650964,0.0038811564
0.03454739,0.003966421,0.027006894,0.0013398826,0.0134598315,0.0032037497
0.024291098,0.0009649694,0.0077772737,0.00057545304,0.0055542886,0.0011159778
0.35343707,0.003545463,0.27688828,0.0011167526,0.12679544,0.0038401484
0.00546211,0.00024068356,0.0029226542,0.00012484193,0.0016461015,0.00025260448
0.0030012727,8.016825e-05,0.0016156137,5.2273273e-05,0.00071048737,0.00010210276
0.013872355,0.0001282692,0.0025147498,0.000113636255,0.0020748675,0.00045248866
0.010858953,0.00050053,0.0055624843,0.00024190545,0.0034802556,0.0004931092
0.002231896,4.5090914e-05,0.0012697875,3.3974648e-05,0.00047165155,6.6667795e-05
0.008004665,6.92904e-05,0.0024195313,6.699562e-05,0.0013251603,0.00017994642
0.0057904124,0.00022366643,0.0028119385,0.00011637807,0.0016174912,0.00026386976
0.0036586225,5.9127808e-05,0.0015183687,4.786253e-05,0.00069129467,0.00010699034
0.050713003,0.0005236864,0.029897422,0.00024229288,0.01216352,0.0015320778
0.013530046,0.00022274256,0.0038308203,0.000153929,0.0025494993,0.00043302774
0.0032573044,4.5210123e-05,0.0014166534,4.4435263e-05,0.00056907535,9.572506e-05
0.28639835,0.005217701,0.31770673,0.0014048815,0.17191407,0.0051903725
0.35328883,0.0032332838,0.08364627,0.0026125312,0.082239896,0.11406636
0.0054942966,0.00026091933,0.0028741658,0.00013381243,0.0016427636,0.00030994415
0.0031045973,4.8667192e-05,0.0013498366,4.0620565e-05,0.00057810545,8.866191e-05
0.04064578,0.00081408024,0.012639463,0.0003785193,0.009291798,0.0024315417
0.007487923,8.842349e-05,0.0018134117,7.95424e-05,0.0013207197,0.00020992756
0.12188721,0.022036701,0.07587308,0.0027071536,0.053501606,0.010172963
0.12188721,0.022036701,0.07587308,0.0027071536,0.053501606,0.010172963
0.12959406,0.003511548,0.012544036,0.0038189292,0.01637265,0.042848796
0.20784655,0.0013545454,0.083696425,0.0010739863,0.075122565,0.0025537312
0.05939284,0.00033453107,0.009401888,0.00023502111,0.008787245,0.0011827946
0.0022747815,3.5196543e-05,0.0012522042,3.606081e-05,0.0004351735,6.79791e-05
0.0073289275,0.00030252337,0.003539592,0.00014975667,0.002045989,0.00034496188
0.4820817,0.007305354,0.3337478,0.0017078221,0.103808135,0.007957429
0.005304098,0.00011005998,0.002110988,7.605553e-05,0.0010642409,0.00017648935
0.009884834,0.00015771389,0.008637488,8.332729e-05,0.0029212236,0.0003001988
0.0074653625,0.00038579106,0.004332155,0.00018200278,0.002364844,0.00039714575
0.011623025,0.0004914999,0.004490763,0.0002655387,0.0028573573,0.0006337762
0.0028407276,6.246567e-05,0.0015901327,4.5746565e-05,0.00062423944,9.1046095e-05
